,Unnamed: 0,wav_filename,wav_filesize,transcript,ds_preds,sp_preds,ds_wer,sp_wer,google_preds,google_wer
1764,1958,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d1118.wav,300480,but a rich miser is shunned,by a rich miser is shunned,but the rich miser is shunned,0.16666666666666666,0.16666666666666666,but a rich Miser is shunned,0.0
1765,8773,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST169U9.wav,721004,my mamma likes you shall come on mine house for see her,my mamma likes you sell come on mine house for see how,my mama her likes you shall come kom mine house vote she heard,0.16666666666666666,0.5,my mama likes you she'll come on mine house 4C hair,0.4166666666666667
1766,7247,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_17_E_127.wav,397708,suddenly a famine struck the whole country,suddenly a famine struck the whole country,suddenly a famine struck the whole country,0.0,0.0,suddenly a famine struck the whole country,0.0
1767,4591,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_1092-2.wav,253484,join the bird flocks ,join the bark flows,join the bird flocks,0.5,0.0,join the birth vlogs,0.5
1768,6973,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3689.wav,613866,the snake thus began eating a few frogs every day and soon became strong and healthy,a snake does began eating a few frogs every day and soon became strong and healthy,the snake thus began eating a few frogs every day and soon became strong and healthy,0.125,0.0,the snake that has began eating a few frogs everyday and soon became strong and healthy,0.25
1769,8633,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST73U3.wav,394162,normally did not have a problem of running noses,normally did not have a problem of running noses,monolith not had problem of running nose,0.0,0.5555555555555556,normally did not have a problem of running noses,0.0
1770,7125,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/b0247.wav,453158,he wanted to give the finish to this foe already so far gone,he wanted to give the finish to this for already so far gone,he wanted to give the finish to this foe already so far gone,0.07692307692307693,0.0,he wanted to give the Finish to this phone already so far gone,0.07692307692307693
1771,474,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/d1009.wav,842912,if it is not possible i will stay out and you can talk to me from within your stronghold,if it is not possible i will stay out and you can talk to me from within your strong hold,if it is not possible i will stay out and you can talk to me from within your stronghold,0.10526315789473684,0.0,if it is not possible I will stay out and you can talk to me from reading your stronghold,0.05263157894736842
1772,4881,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0536.wav,599594,and from that time on the elephant was tame and as good as ever an elephant could be,and from that time on the elephant was tame and as good as ever an elephant could be,and from that time on the elephant was tame and as good as reverend elephant could be,0.0,0.1111111111111111,and from the time on the elephant was team and as good as ever and elephant could be,0.16666666666666666
1773,603,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/arctic_a0123.wav,309762,she had died from cold and starvation,she had died from cold and starvation,she had died from cold and starvation,0.0,0.0,she had died from cold and starvation,0.0
1774,5629,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d1117.wav,581046,the giver deserves to be served even if he is poor,the giver deserved to be served even if he is poor,the giver this upto be subject dvd flees to,0.09090909090909093,0.7272727272727273,The Giver deserves to be subbed even if he is poor,0.09090909090909091
1775,4724,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST162U16.wav,426284,as the nagas sword swept safely away,as the nuggets would swept safely away,as the naga short slept safely away,0.2857142857142857,0.42857142857142855,as the Nuggets were swept safely away,0.2857142857142857
1776,6814,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_3603.wav,419742,the crow minister became strong and powerful,go minister became strong and powerful,the crow minister making strong and powerful,0.2857142857142857,0.14285714285714285,the crown Minister became strong and powerful,0.14285714285714285
1777,8981,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST50U16.wav,583724,the womenfolk sat surrounding her romola jethai remarked,the woman fall said sounding hall remaeti remarked,the woman four said surroundings her from golaghat hide remarked,0.75,0.875,the woman fall set surrounding Romulus and Remus,0.875
1778,822,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/f0150.wav,563564,satisfied sam presenting salutations to the king again and left vijaya nagar,satisfied sam resenting salutation to the king again and left vicinage,satisfied sam sending fell editions the king regained and large another,0.3333333333333333,0.5833333333333334,satisfied Sam presenting salutation to the King again and left Regina.,0.25
1779,8853,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_00536.wav,1123258,they are very very kind in their visits mister weston is really as kind as herself papa if you speak in that melancholy way you will be giving isabella a false idea of us all,they are very very kind in the west mister weston is really as kind as herself or if you speak in that melancholy way you will be giving as a tale of false i do of us all,they are very well reclining their seats missus weston is really as heinous itself even if you speak of the monkey way you begin listen all of four selves oh,0.22857142857142854,0.6285714285714286,they are very very kind in their versus mr. Western is really as kind as herself Papa if you speak in that Melancholy way you will be getting Isabella of false ID Office all,0.22857142857142856
1780,2280,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_d3224-3.wav,271724,in follow up operation,in follow of operation,in all oh of corporation,0.25,1.0,in follow-up operation,0.5
1781,4204,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST254U34.wav,657644,kevin battled hardly with the disease for weeks and months,giving battled hardly with the dizzy for weeks and months,taking the told her thief with the disease four weeks and mans,0.2,0.7,giving battled hardly with the disease for weeks and months,0.1
1782,8905,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/g0043.wav,733490,the old man with the dogs reached them and said hello otherswhat makes you sit here in the afternoon sun,the old man with the dogs reach them and said hello athos what makes you sit in the afternoon sun,the old man with the dogs reached the man said hello otherswhat makes you securing the afternoon sun,0.2,0.25,the old man with the dogs reach them and said hello others What Makes You Secure in the afternoon sun,0.25
1783,2030,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST165U4.wav,521324,what he does after that and teach him a lesson,one he does after death and teach him elision,when he thus after there and each him a lesh and,0.4,0.6,what he does after that and teach him a lesson,0.0
1784,8757,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0983.wav,604466,the second kind disappears when what caused it disappears,the second kind dears when what caused it disappears,the second kind disappears when what caused it disappears,0.1111111111111111,0.0,the second kind disappears when what caused it disappears,0.0
1785,1370,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_04_E_084.wav,377754,they shared their goodies with him and he played with them,they said that god is with him and he played with the,hns goodies with him and he played with them,0.4545454545454545,0.2727272727272727,they said that God is with him and he played with them,0.36363636363636365
1786,127,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3428.wav,510052,the hunter shunning worldly pleasures went to a forest for realising god,the hunter shunning worldly pleasures went to a forest for realising god,the hunter shunning worldly pleasures went to a forest for realising god,0.0,0.0,the hunter Channing worldly pleasures went to a forest for realizing God,0.16666666666666666
1787,2064,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/telugu_female_english/telugu_female_english/wav/EM_01109.wav,1653626,i am sure they were talking of me and i could not help thinking that he was persuading her to speak to me do you think he was miss woodhouse for presently she came forward came quite up to me and asked me how i did and seemed ready to shake hands if i would,i am sure they were talking of me and i could not help thinking that he was persuading her to speak to me bethink ye was miss would house for presently she came forward came quite up to me and asked me how i did and seem to ready to shake hands if i would,dasharatha talking of me in a could not help thinking that he was were sharing her to speak to me building he was miss woodhouse for presently she gave followed came quite up to be and asked me how i did consider ready to shake hands if of wood,0.14545454545454545,0.34545454545454546,I'm sure they were talking of me and I could not help thinking that he was but she adding her to speak to me do you think he was Miss Woodhouse for presentation came forward came quite up to me and asked me how I did and seemed to ready to shake hands if I would,0.14545454545454545
1788,7845,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/f0373.wav,931240,he could not forget the dream palace and one day he summoned all his courtiers and told them about his dream,he could not forget the dream bellies and one he summoned all his corteous and told them about his dream,he could not forget the dream palace than one day he summoned all his courtiers and told them about his dream,0.14285714285714285,0.047619047619047616,he could not forget the dream palace and one day he's summoned all he's koteas and told them about his dream,0.14285714285714285
1789,9868,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST71U4.wav,238998,and not inside the jhuggi,and not inside the duke,unlocked inside that jhuggi,0.2,0.6,a knot inside the joke,0.6
1790,6356,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/f0404.wav,557386,bowing low before the amazed king raman said your majesty,bowing low before the amazed king roman said your majesty,barring you before the mistaking rahman said your majesty,0.1,0.5,Boeing logo before the amazed King Roman said your majesty,0.3
1791,4705,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST277U43.wav,412646,these horses are a present from me,his horses are a present from me,misfortunes are different from me,0.14285714285714285,0.5714285714285714,these horses are a present from me,0.0
1792,4347,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/c0850.wav,239762,he poured the water on the child,you bore the water on the gale,he poured the water on the jealous,0.42857142857142855,0.14285714285714285,he poured the water on the child,0.0
1793,5228,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/g0094.wav,525158,you sent away the cow and now the calf too what on earth will you sacrifice today,you sent ere the cold and now the clotho watered will you sacrifice to the,you sentry without another costume warmer duplicity first believe,0.5294117647058824,0.9411764705882352,you sent me the cow and now the cough to watch or not would you sacrifice today,0.4117647058823529
1794,3029,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/c0712.wav,758432,the children had missed blackie and had asked granny where he was but she said she did not know where he had gone,the children had missed blacky and had asked granny were he was but she said she did not know where he had gone,the children had missed blackie and had asked granny where he was but she said she did not know where he had gone,0.08695652173913042,0.0,the children had missed Blackie and had asked granny where he was but she said she did not know where he had gone,0.0
1795,4615,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1593.wav,793338,the lion was getting impatient on not seeing any animal come by and swore to kill all animals the next day,the lion was getting impatient on not seeing any animal came by and swore to kill all animals the next day,the lion was getting impatient on not seeing any animal come by and swore to kill all animals the next day,0.047619047619047616,0.0,the lion was getting impatient on not seeing any animal come by and swore to kill all animals the next day,0.0
1796,8208,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/c0094.wav,798898,half way between the bank of the river and the island a large rock rose out of the water,half way between the bank of the river and the island a large rock rose out of the water,half way between the bank of the river and the island a large rock rose out of the water,0.0,0.0,halfway between the bank of the river and the island a large Rock rose out of the water,0.10526315789473684
1797,9402,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/b0350.wav,526048,stand off butcher and baker and all the rest,stand off wooer and beer and on the rest,stem out butcher and baker and all the rest,0.3333333333333333,0.2222222222222222,stand-off Butcher and Baker and on the list,0.4444444444444444
1798,5020,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_02_E_037.wav,579550,the owner said good ox show how strong you are you fine creature,the owner said good ox show how strong you are you find creature,the coal ascend good ox show how strong you are you fine creature,0.07692307692307693,0.15384615384615385,the owner said good Ox show how strong you are you fine creature,0.0
1799,6816,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST91U2.wav,508192,he was made to lie on the deserted area near the riverbank,he was made to lie on the deserted area near the river bank,he was him applied on the digital area near the reverend,0.16666666666666666,0.4166666666666667,he was made to lie on the deserted area near the riverbank,0.0
1800,9175,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/gujarati_male_english/english/wav/d0723.wav,835642,they gathered around the berries and began blowing air at them thinking they were embers,big gathered around the berries and began blowing aid them thinking they were embers,they gathered around the berries and began blowing air at them thinking every embers,0.2,0.13333333333333333,they gathered around the berries and began blowing air at them thinking David Embers,0.13333333333333333
1801,5149,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0187.wav,848372,women were chaste because men were not within reach or they were afraid of prying servants,all men were chased because men were not within reach or they were afraid of braying servants,women were chaste because men were not within reach or they were afraid of prying servants,0.25,0.0,woman with chest because men wear not within reach or they were afraid of being servants,0.3125
1802,7571,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/tamil_female_english/english/wav/d0192.wav,817964,he is powerful if you stop him you will never meet with the same fate as i did at the hands of chandran one day,he is awful if you stop him you will never meet with the same fate as i did at the hands of gendron one day,he is powerful if you stop him you will never meet with the same fate as i did at the hands of chandran one day,0.08,0.0,he is powerful if you stop him you will never meet with the same fate as I did at the hands of chandran one day,0.0
1803,4832,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST192U13.wav,374444,as before till the morning broke,as before the one morning broke,as before till the morning broken,0.3333333333333333,0.16666666666666666,sb4 till the morning Brook,0.5
1804,9267,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_2094.wav,503162,after laying eggs the female bird went in search of food,after laying eggs the female bird went in such a ford,after laying eggs the female bird went in search of food,0.2727272727272727,0.0,after laying eggs the female bird went in search of food,0.0
1805,8911,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/rajasthani_male_english/english/wav/e0642.wav,518096,then another serpent emerged from the anthill for the same reason,then and the serpent and was from the anti for the thing within,then another serpent emerged from the anthill for the same reason,0.6363636363636364,0.0,then another serpent emerged from the Ant Hill for the same reason,0.18181818181818182
1806,7175,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0457.wav,1036846,addressing the lion the jackal said lord i request you to have me for your meal and ensure me a place in heaven,i being the lion the jackal said lord i request you to have me for your men and ensure me a place in heaven,addressing the lion a jackal said lord upine request you to have me for your meal and ensure me a place in heaven,0.13043478260869565,0.08695652173913042,addressing The Lion The Jackal said Lord I request you to have me for your meal and ensure me a place in heaven,0.0
1807,9387,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_04_E_161.wav,450118,if i could take hold of your neck with my claws i would go,you fight could take hold of your neck with my cross i would go,if i could take hold of your neck with my cross pile would go,0.21428571428571427,0.14285714285714285,if I could take hold of your neck with Mike Ross I would go,0.14285714285714285
1808,9108,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/d0593.wav,249656,i have a friend who is a fly,i have a friend who is a fly,i have a friend who surprised,0.0,0.375,I have a friend who's a fly,0.25
1809,2949,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/malayalam_female_english/english/wav/07_F_set_09_E_037.wav,358510,you are hungry and close to your end,you are hungry and close to your end,you are hungry and close to your end,0.0,0.0,you are hungry and close to your end,0.0
1810,1442,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/e0456.wav,509100,he used to daily worship fire,he used to daily worship fire,he used to daily worship fire,0.0,0.0,he used to do daily worship fire,0.16666666666666666
1811,5864,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0214.wav,676754,what shall we do now ram said the king may not heed our advice,what shall we do now amid the king man not heed our advice,what shall we do now ram said the king may not heed our advice,0.21428571428571427,0.0,what shall we do now ramsayed the king may not heed Our advice,0.14285714285714285
1812,2788,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1233.wav,1148864,moreover the sultan appreciating the intelligence and wit king rayar had in replying his invitation and warning sent many gifts and farmans with the messenger to rayar,over these don appreciating the intelligence and wit kingroad in replying his invitation and warning sent many gifts and ferments with the messenger to it,moreover the sultan appreciating the intelligence and wit king rayar had in replying his invitation and warning sent many gifts and farmans with the messenger to triumph,0.2962962962962963,0.037037037037037035,moreover the sultan appreciating the intelligence and weight King Ryan had in replying his invitation and warning sent many gifts and four months with a messenger to retire,0.2222222222222222
1813,1730,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/f0219.wav,252116,both were fastened in a nice cloth,but there fastened in a nice girl,butcher forefinger in a nice cloth,0.42857142857142855,0.42857142857142855,boots are fastened in a nice clothes,0.42857142857142855
1814,3087,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_272.wav,238332,halt he called to the drivers,it he called to the drivers,halted called to the drivers,0.16666666666666666,0.3333333333333333,halt equal to the drivers,0.3333333333333333
1815,3793,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_1692.wav,464340,i do not know of what use i can be to you my lord,i do not know of what use i can be to you my lord,i do not know off what use i can be to you my lord,0.0,0.07142857142857142,I do not know of what use I can be to you my Lord,0.0
1816,9215,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/EMMA_00155.wav,1383536,emma could not feel a doubt of having given harriets fancy a proper direction and raised the gratitude of her young vanity to a very good purpose for she found her decidedly more sensible than before of mister eltons being a remarkably handsome man,i could not feel a doubt of having given high at fancy a proper detection and raised the gratitude of a young man ay to overgood public for she found her decidedly more sensible than before of mister elton's being a remarkably handsome man,emma glow view of the lord of having given harriets fancy upon there shewn henry selection of humanity to bring it to rest for she saw her decidedly more sensible before misjudging remarkably handsome,0.2727272727272727,0.6136363636363636,Amika don't feel adult of having given hi it's fancy a proper direction and raise the Gratitude of a young vanity to a very good purpose but she found her decidedly more sensible than before of Mr else has been a remarkably handsome man,0.3181818181818182
1817,7154,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/kannada_male_english/english/wav/engtext_3116.wav,408542,neither compromise nor trickery will work with him,may the compromise no decree will work with him,neither compromise nor trickery will work with him,0.5,0.0,neither compromise nor trickery will work with him,0.0
1818,8510,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0163.wav,869160,you are our guest you can see our king and seek a separate space for you to graze,you are our guest you can see a king and seek a split spice for you to grace,you are our guest you can see your king and seek a separate space for you to graze,0.2222222222222222,0.05555555555555555,you are a gift you can see your king and seek a separate space for you to grace,0.2222222222222222
1819,2686,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/bengali_female_english/bengali_femaleenglish/wav/f0318.wav,360560,yes my king every word of yours is an order for me,yes my king every word of yours is an order for me,yes my king every your views is no do for me,0.0,0.4166666666666667,just liking every word of yours is an order for me,0.25
1820,2217,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3757.wav,609092,he sent for the potter and asked him when no one was around what is your name warrior,he sent for the porter and asked him when no one was around what is your name maria,he sent for the potter and asked him when no one was around what is your name warrior,0.1111111111111111,0.0,he sent for the Porter and asked him when no one was around what is your name Warrior,0.05555555555555555
1821,8930,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_2821-2.wav,398444,at the door of the couples house  ,at the door of the coal house,at the goat of the couples house,0.14285714285714285,0.14285714285714285,at the door of the couple's house,0.14285714285714285
1822,8879,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_13_E_140.wav,271190,he continued to walk through the forest,he continued to walk through the forest,he continued to walk through the forest,0.0,0.0,he continued to walk through the forest,0.0
1823,1689,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/arctic_b0052.wav,314362,the flush was gone from her face,the flesh was gone from her face,the flush was gone from her face,0.14285714285714285,0.0,The Flash was gone from her face,0.14285714285714285
1824,6003,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/hindi_female_english/english/wav/engtext_3349.wav,250624,from today i will worship her,from the day i will worship her,from today i will worship her,0.3333333333333333,0.0,Trump today I will worship her,0.16666666666666666
1825,4329,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/assamese_male_english/english/wav/ASM001-EN-ST71U7.wav,354434,once in a while she made some curries too,once in a while seemed some cares to,once in a while she made some curries too,0.4444444444444444,0.0,once in while submit some Cars 2,0.5555555555555556
1826,9490,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/c0700.wav,585364,i want to hire him to help my oxen pull these wagons across the river,i want to hire him to help my oxen on these wagons across the river,i want to hire him to help my approaching old these wagons across the river,0.06666666666666668,0.13333333333333333,I want to hire him to help my oxen pull these wagons across the river,0.0
1827,8735,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/text0541.wav,385068,later he became a star in south africa and england,later he became a star and to africa and england,later he became starting south africa can england,0.2,0.4,later he became a star and South Africa and England,0.1
1828,1507,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/assamese_female_english/english/wav/ASF001-EN-ST228U9.wav,399160,as means of shipping in the desert,as means of cheating in the desert,as means of shipping in the desert,0.14285714285714285,0.0,as means of shipping in the desert,0.0
1829,9497,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_241-1.wav,237164,then the serpent ,then the sultan,then the suspend,0.3333333333333333,0.3333333333333333,then the serpent,0.0
1830,6467,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/telugu_male_english/telugu_male_english/wav/text0274.wav,272222,hi it was a good piece of info,high it was a good piece of painful,hide it was ugly such info,0.25,0.625,hi it was a good piece of info,0.0
1831,4405,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/manipuri_female_english/english/wav/eng_text_c75-3.wav,271722,and necessary infrastructures,and necessary in pressures,and necessary infrastructures,0.6666666666666666,0.0,and necessary infrastructure,0.3333333333333333
1832,8346,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/rajasthani_female_english/english/wav/a0240.wav,256440,wash your hand of me,what shall hang of me,washer hands of me,0.6,0.6,wash your hands of me,0.2
1833,5211,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/arctic_b0359.wav,356232,and as never before he was ready to obey,and as never before he was ready to obey,and as never before he was ready to obey,0.0,0.0,and as never before he was ready to obey,0.0
1834,7370,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/tamil_male_english/english/wav/d0640.wav,419558,because of respect for you i delayed taking action against him,because of respect for you i delay taking action against him,it is of respectful you i deleted action against him,0.09090909090909093,0.5454545454545454,because of respect for you I delete taking action against him,0.09090909090909091
1835,212,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_13_E_028.wav,211344,why do you not say something,why do you not say something,why do you not say something,0.0,0.0,why do you not say something,0.0
1836,7225,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/c0892.wav,762390,gradually in the natural process of growing up he was married and was blessed with children,gradually in the natural process of bring up he was married and was placed with children,gradually in the natural process of growing up he he was married and was blister with children,0.125,0.125,gradually in the natural process of growing up he was married and was blessed with children,0.0
1837,7305,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/c0474.wav,794992,late at night the demons fell upon them and easily carried off every man,late at night the demon fell upon them and easily carried off every man,late at night the dennins fell upon them and easily carried off every man,0.07142857142857142,0.07142857142857142,meet at night the demons fell upon them and easily get rid of every man,0.2857142857142857
1838,8229,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/bengali_male_english/bengali_male_english/wav/d0489.wav,1198836,one day the female pheasant told her husband that she was expecting their baby and he must look for a safe place to lay the eggs,one day the female fastened told her husband that she was expecting a baby and he must look for a sea place to lay the eggs,one day the female pheasant old her husband that she was expecting their baby and he must look for a safe place to lay the lakes,0.1153846153846154,0.07692307692307693,one day the female pheasant told her husband that she was expecting a baby and he must look for a safe place to lay the eggs,0.038461538461538464
1839,7852,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/gujarati_female_english/english/wav/d0251.wav,481198,the holy quilt was there but not the money bag in it,the holly guilt was there but not the money back in it,the holy quilt was there but not the money bag in it,0.25,0.0,the holy quilt was dead but not the money back in it,0.16666666666666666
1840,9905,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/male/malayalam_male_english/english/wav/06_M_set_16_E_102.wav,495436,sunil saw that the clothes of his elder brothers fell down,soon i saw that the cross of his elder brothers fell on,chulas so that the grocer of his elder brothers fell down,0.3636363636363637,0.2727272727272727,Sunil so that the clothes office Elder Brothers fell down,0.2727272727272727
1841,2696,/media/aditya/AE02DDA702DD7535/Users/Aditya/Downloads/IndicTTS/resampled/female/kannada_female_english/english/wav/engtext_1186.wav,622222,for declaring war the sultans used to find one or the other ploy,what dictating war the sultan used to find one or the other l,for declaring war the sultans used to find one or the other ploy,0.3076923076923077,0.0,for declaring war the Sultan's used to find one or the other place by,0.23076923076923078
